session_id,client_id,timestamp,duration_sec,action,device_os
400002,4,2024-01-03 19:30,22,check_balance,iOS
400004,4,2024-01-07 21:10,39,payment_authorization,iOS
400005,4,2024-01-10 22:03,160,payment_authorization,Android
400006,4,2024-01-11 07:22,92,payment_authorization,Android
400007,4,2024-01-11 18:45,53,check_balance,iOS
400008,4,2024-01-12 17:08,93,payment_authorization,iOS
400009,4,2024-01-12 18:45,34,check_balance,Android
400011,4,2024-01-20 16:34,52,check_balance,Android
400010,4,2024-01-20 17:58,72,payment_authorization,Android
400012,4,2024-01-23 12:15,176,payment_authorization,Android
400013,4,2024-01-31 10:35,31,payment_authorization,iOS
400014,4,2024-02-06 17:51,140,payment_authorization,iOS
400015,4,2024-02-06 19:08,22,check_balance,Android
400016,4,2024-02-11 07:36,77,payment_authorization,iOS
400019,4,2024-02-11 12:04,31,check_balance,iOS
400018,4,2024-02-11 19:41,50,payment_authorization,Android
400017,4,2024-02-11 20:48,22,check_balance,Android
400020,4,2024-02-17 14:31,45,payment_authorization,Android
400021,4,2024-02-19 07:13,84,payment_authorization,iOS
400022,4,2024-02-19 21:20,116,payment_authorization,Android
400023,4,2024-02-22 22:00,126,payment_authorization,iOS
400024,4,2024-02-25 11:19,36,payment_authorization,iOS
400025,4,2024-03-01 10:14,151,payment_authorization,Android
400026,4,2024-03-02 14:58,122,payment_authorization,iOS
400027,4,2024-03-05 18:27,50,payment_authorization,Android
400028,4,2024-03-08 08:59,105,payment_authorization,iOS
400029,4,2024-03-08 20:47,62,payment_authorization,Android
400030,4,2024-03-09 17:39,144,payment_authorization,iOS
400031,4,2024-03-10 13:08,141,payment_authorization,iOS
400032,4,2024-03-10 22:24,59,check_balance,Android
400033,4,2024-03-13 13:39,166,payment_authorization,Android
400034,4,2024-03-13 21:14,46,check_balance,iOS
400036,4,2024-03-24 12:05,17,check_balance,iOS
400035,4,2024-03-24 21:42,141,payment_authorization,iOS
400037,4,2024-03-29 17:03,124,payment_authorization,iOS
400038,4,2024-04-01 14:52,129,payment_authorization,Android
400039,4,2024-04-08 13:29,86,payment_authorization,iOS
400041,4,2024-04-24 10:47,52,check_balance,iOS
400040,4,2024-04-24 17:19,157,payment_authorization,Android
400042,4,2024-04-26 08:30,176,payment_authorization,Android
400043,4,2024-04-26 20:40,115,payment_authorization,iOS
400044,4,2024-04-27 16:47,75,payment_authorization,Android
400045,4,2024-05-02 14:46,130,payment_authorization,Android
400046,4,2024-05-05 09:10,165,payment_authorization,Android
400047,4,2024-05-05 19:54,45,check_balance,Android
400048,4,2024-05-11 12:25,147,payment_authorization,iOS
400049,4,2024-05-17 09:25,85,payment_authorization,iOS
400050,4,2024-05-19 13:13,126,payment_authorization,Android
400051,4,2024-05-21 07:02,43,payment_authorization,iOS
400052,4,2024-05-21 11:11,38,payment_authorization,iOS
400053,4,2024-05-21 12:44,48,check_balance,iOS
400054,4,2024-05-22 14:34,127,payment_authorization,Android
400056,4,2024-05-24 12:44,57,check_balance,iOS
400055,4,2024-05-24 21:18,155,payment_authorization,iOS
400057,4,2024-05-28 19:30,176,payment_authorization,iOS
400058,4,2024-05-28 19:58,60,check_balance,iOS
400060,4,2024-05-28 20:48,23,check_balance,iOS
400059,4,2024-05-28 21:59,165,payment_authorization,Android
400061,4,2024-05-31 12:58,144,payment_authorization,Android
400062,4,2024-05-31 17:13,51,check_balance,iOS
400063,4,2024-06-05 21:56,106,payment_authorization,Android
400064,4,2024-06-06 13:13,106,payment_authorization,iOS
400065,4,2024-06-06 22:24,65,payment_authorization,Android
400066,4,2024-06-07 15:50,160,payment_authorization,iOS
400067,4,2024-06-08 16:16,64,payment_authorization,iOS
400068,4,2024-06-12 19:19,95,payment_authorization,Android
400069,4,2024-06-14 12:34,66,payment_authorization,iOS
400070,4,2024-06-14 18:44,51,check_balance,iOS
400071,4,2024-06-14 20:44,69,payment_authorization,Android
400072,4,2024-06-19 21:39,99,payment_authorization,iOS
400074,4,2024-06-26 12:00,16,check_balance,Android
400073,4,2024-06-26 22:02,115,payment_authorization,Android
400075,4,2024-07-02 12:16,32,payment_authorization,Android
400078,4,2024-07-02 14:00,49,check_balance,iOS
400077,4,2024-07-02 15:31,42,check_balance,iOS
400076,4,2024-07-02 16:59,56,check_balance,iOS
400079,4,2024-07-02 22:53,57,check_balance,iOS
400082,4,2024-07-08 10:04,33,check_balance,iOS
400081,4,2024-07-08 18:59,58,check_balance,iOS
400080,4,2024-07-08 19:01,40,payment_authorization,Android
400083,4,2024-07-09 10:56,116,payment_authorization,iOS
400086,4,2024-07-09 11:00,57,check_balance,Android
400087,4,2024-07-09 11:59,29,check_balance,iOS
400085,4,2024-07-09 12:30,28,check_balance,Android
400084,4,2024-07-09 21:49,17,check_balance,Android
400089,4,2024-07-12 08:22,56,check_balance,iOS
400090,4,2024-07-12 14:22,10,check_balance,iOS
400088,4,2024-07-12 19:27,106,payment_authorization,Android
400097,4,2024-07-17 09:12,28,check_balance,iOS
400093,4,2024-07-17 15:25,33,check_balance,Android
400091,4,2024-07-17 16:36,154,payment_authorization,iOS
400094,4,2024-07-17 18:40,71,payment_authorization,iOS
400095,4,2024-07-17 19:27,10,check_balance,Android
400092,4,2024-07-17 20:42,26,check_balance,iOS
400096,4,2024-07-17 22:55,55,check_balance,iOS
400100,4,2024-07-19 13:48,58,check_balance,Android
400099,4,2024-07-19 15:35,41,check_balance,iOS
400098,4,2024-07-19 16:31,98,payment_authorization,iOS
400101,4,2024-07-19 16:46,57,check_balance,Android
400102,4,2024-07-26 10:06,33,payment_authorization,iOS
400104,4,2024-07-26 17:47,10,check_balance,Android
400103,4,2024-07-26 18:53,31,check_balance,Android
400106,4,2024-07-27 12:49,17,check_balance,Android
400107,4,2024-07-27 19:15,52,check_balance,Android
400105,4,2024-07-27 22:04,160,payment_authorization,iOS
400112,4,2024-07-31 08:39,22,check_balance,iOS
400110,4,2024-07-31 09:08,35,check_balance,iOS
400111,4,2024-07-31 12:12,19,check_balance,Android
400109,4,2024-07-31 18:40,19,check_balance,iOS
400108,4,2024-07-31 19:06,76,payment_authorization,iOS
400114,4,2024-08-01 08:32,37,check_balance,iOS
400113,4,2024-08-01 11:40,116,payment_authorization,Android
400115,4,2024-08-01 12:07,27,check_balance,Android
400116,4,2024-08-01 12:22,55,check_balance,Android
400119,4,2024-08-05 10:16,41,check_balance,Android
400117,4,2024-08-05 11:22,103,payment_authorization,Android
400120,4,2024-08-05 13:19,17,check_balance,iOS
400118,4,2024-08-05 22:38,16,check_balance,Android
400123,4,2024-08-19 09:56,16,check_balance,iOS
400121,4,2024-08-19 11:13,180,payment_authorization,Android
400124,4,2024-08-19 15:01,144,payment_authorization,iOS
400125,4,2024-08-19 16:39,31,check_balance,Android
400122,4,2024-08-19 18:17,23,check_balance,Android
400126,4,2024-08-19 19:30,58,check_balance,iOS
400129,4,2024-08-20 09:30,36,check_balance,iOS
400130,4,2024-08-20 10:38,27,check_balance,iOS
400128,4,2024-08-20 18:45,17,check_balance,Android
400127,4,2024-08-20 20:40,118,payment_authorization,Android
400131,4,2024-08-25 14:39,156,payment_authorization,iOS
400132,4,2024-08-25 15:48,42,check_balance,Android
400133,4,2024-08-25 16:49,34,check_balance,Android
400138,4,2024-08-30 10:14,12,check_balance,iOS
400136,4,2024-08-30 12:54,24,check_balance,Android
400134,4,2024-08-30 18:44,161,payment_authorization,Android
400137,4,2024-08-30 19:17,45,check_balance,iOS
400135,4,2024-08-30 19:46,43,check_balance,Android
400139,4,2024-09-03 09:02,83,payment_authorization,iOS
400141,4,2024-09-03 13:05,55,check_balance,Android
400140,4,2024-09-03 18:22,50,check_balance,Android
400143,4,2024-09-10 12:11,26,check_balance,iOS
400142,4,2024-09-10 15:26,121,payment_authorization,iOS
400144,4,2024-09-10 16:42,59,check_balance,iOS
400146,4,2024-09-10 18:16,50,check_balance,iOS
400145,4,2024-09-10 19:47,54,check_balance,Android
400150,4,2024-09-12 10:29,21,check_balance,iOS
400151,4,2024-09-12 11:36,41,check_balance,iOS
400148,4,2024-09-12 19:27,33,check_balance,iOS
400147,4,2024-09-12 21:30,144,payment_authorization,iOS
400149,4,2024-09-12 22:30,15,check_balance,Android
400153,4,2024-09-14 09:27,25,check_balance,Android
400152,4,2024-09-14 17:49,78,payment_authorization,iOS
400154,4,2024-09-14 22:41,35,check_balance,iOS
400157,4,2024-09-15 10:15,59,check_balance,iOS
400155,4,2024-09-15 12:24,128,payment_authorization,iOS
400156,4,2024-09-15 21:00,58,check_balance,iOS
400159,4,2024-09-17 09:12,18,check_balance,Android
400162,4,2024-09-17 11:03,44,check_balance,Android
400161,4,2024-09-17 12:21,40,check_balance,iOS
400158,4,2024-09-17 14:18,168,payment_authorization,Android
400160,4,2024-09-17 20:36,38,check_balance,iOS
400164,4,2024-09-21 08:58,24,check_balance,iOS
400163,4,2024-09-21 09:18,160,payment_authorization,Android
400165,4,2024-09-21 11:27,34,check_balance,iOS
400166,4,2024-10-02 11:10,175,payment_authorization,Android
400167,4,2024-10-02 14:26,49,check_balance,iOS
400168,4,2024-10-03 17:04,51,payment_authorization,Android
400169,4,2024-10-04 16:17,44,payment_authorization,iOS
400170,4,2024-10-06 10:10,70,payment_authorization,Android
400171,4,2024-10-06 20:06,149,payment_authorization,Android
400172,4,2024-10-12 09:53,140,payment_authorization,iOS
400173,4,2024-10-12 16:12,151,payment_authorization,iOS
400174,4,2024-10-14 17:36,111,payment_authorization,iOS
400175,4,2024-10-27 16:18,84,payment_authorization,iOS
400176,4,2024-10-27 20:43,37,check_balance,Android
400177,4,2024-10-29 10:28,133,payment_authorization,iOS
400178,4,2024-10-29 16:37,43,payment_authorization,iOS
400179,4,2024-10-30 19:41,119,payment_authorization,Android
400180,4,2024-11-01 11:44,129,payment_authorization,iOS
400181,4,2024-11-05 19:23,67,payment_authorization,Android
400182,4,2024-11-12 15:47,111,payment_authorization,iOS
400183,4,2024-11-21 11:18,145,payment_authorization,iOS
400184,4,2024-11-21 14:44,44,check_balance,iOS
400185,4,2024-11-24 22:47,33,payment_authorization,Android
400186,4,2024-11-29 10:13,146,payment_authorization,Android
400187,4,2024-11-30 09:49,75,payment_authorization,Android
400188,4,2024-11-30 22:38,102,payment_authorization,Android
400192,4,2024-12-03 09:22,60,check_balance,Android
400189,4,2024-12-03 10:35,52,payment_authorization,iOS
400190,4,2024-12-03 17:03,55,payment_authorization,Android
400191,4,2024-12-03 20:31,146,payment_authorization,Android
400193,4,2024-12-06 19:21,125,payment_authorization,iOS
400195,4,2024-12-11 10:50,33,check_balance,Android
400194,4,2024-12-11 22:25,31,payment_authorization,Android
400196,4,2024-12-14 15:07,172,payment_authorization,Android
400197,4,2024-12-14 21:03,46,check_balance,Android
400198,4,2024-12-14 22:30,111,payment_authorization,iOS
400199,4,2024-12-16 20:33,130,payment_authorization,Android
400200,4,2024-12-18 14:23,141,payment_authorization,iOS
400202,4,2024-12-18 15:40,50,check_balance,Android
400201,4,2024-12-18 22:33,176,payment_authorization,Android
400203,4,2024-12-26 14:22,167,payment_authorization,iOS
400204,4,2024-12-26 17:07,66,payment_authorization,iOS
400205,4,2025-01-01 13:53,66,payment_authorization,Android
400206,4,2025-01-01 18:33,130,payment_authorization,iOS
400207,4,2025-01-03 14:21,137,payment_authorization,Android
400208,4,2025-01-04 08:56,175,payment_authorization,iOS
400209,4,2025-01-04 13:30,49,check_balance,iOS
400210,4,2025-01-07 14:01,37,payment_authorization,iOS
400212,4,2025-01-12 12:17,40,check_balance,iOS
400211,4,2025-01-12 18:53,113,payment_authorization,iOS
400213,4,2025-01-15 11:49,156,payment_authorization,Android
400214,4,2025-01-16 11:55,130,payment_authorization,iOS
400215,4,2025-01-19 14:40,144,payment_authorization,Android
400216,4,2025-01-24 07:40,139,payment_authorization,iOS
400217,4,2025-01-24 11:05,38,payment_authorization,Android
400218,4,2025-01-28 11:15,131,payment_authorization,iOS
400219,4,2025-01-28 14:50,21,check_balance,Android
400221,4,2025-01-28 19:21,23,check_balance,Android
400220,4,2025-01-28 20:13,110,payment_authorization,iOS
400222,4,2025-01-31 11:23,128,payment_authorization,Android
400223,4,2025-02-01 20:04,137,payment_authorization,Android
400224,4,2025-02-03 14:00,41,payment_authorization,Android
400225,4,2025-02-05 18:07,177,payment_authorization,iOS
400226,4,2025-02-14 18:01,133,payment_authorization,iOS
400227,4,2025-02-19 09:26,54,payment_authorization,Android
400228,4,2025-02-23 10:37,110,payment_authorization,Android
400229,4,2025-02-24 11:46,125,payment_authorization,iOS
400230,4,2025-02-24 21:00,18,check_balance,iOS
400231,4,2025-02-25 12:28,52,payment_authorization,iOS
400233,4,2025-02-27 09:16,31,check_balance,Android
400232,4,2025-02-27 12:00,96,payment_authorization,iOS
400234,4,2025-03-04 11:01,111,payment_authorization,iOS
400235,4,2025-03-06 07:20,91,payment_authorization,Android
400236,4,2025-03-14 17:27,97,payment_authorization,Android
400237,4,2025-03-17 16:29,49,payment_authorization,Android
400238,4,2025-03-17 18:13,39,check_balance,Android
400239,4,2025-03-25 12:27,161,payment_authorization,Android
400240,4,2025-03-26 07:17,63,payment_authorization,iOS
400242,4,2025-03-27 10:43,29,check_balance,iOS
400241,4,2025-03-27 20:41,132,payment_authorization,iOS
400243,4,2025-03-29 08:36,34,payment_authorization,Android
400244,4,2025-03-29 15:42,43,check_balance,Android
400246,4,2025-03-31 16:21,13,check_balance,Android
400245,4,2025-03-31 21:32,140,payment_authorization,iOS
400247,4,2025-04-06 15:03,105,payment_authorization,iOS
400248,4,2025-04-08 20:55,57,payment_authorization,iOS
400250,4,2025-04-11 12:14,49,check_balance,Android
400249,4,2025-04-11 19:47,98,payment_authorization,iOS
400251,4,2025-04-13 11:59,82,payment_authorization,iOS
400252,4,2025-04-13 12:51,54,payment_authorization,iOS
400253,4,2025-04-17 19:06,110,payment_authorization,iOS
400254,4,2025-04-17 22:29,19,check_balance,iOS
400255,4,2025-04-19 16:44,73,payment_authorization,iOS
400256,4,2025-04-20 08:10,58,payment_authorization,iOS
400257,4,2025-04-23 15:53,158,payment_authorization,iOS
400258,4,2025-04-23 21:26,155,payment_authorization,Android
400259,4,2025-04-24 09:51,120,payment_authorization,Android
400260,4,2025-04-24 13:21,58,payment_authorization,Android
400261,4,2025-05-04 10:01,157,payment_authorization,iOS
400262,4,2025-05-04 13:13,57,check_balance,iOS
400263,4,2025-05-07 07:45,169,payment_authorization,Android
400264,4,2025-05-08 16:07,130,payment_authorization,Android
400265,4,2025-05-09 09:33,61,payment_authorization,Android
400266,4,2025-05-12 17:00,32,payment_authorization,Android
400267,4,2025-05-14 13:12,172,payment_authorization,iOS
400268,4,2025-05-18 10:03,85,payment_authorization,Android
400269,4,2025-05-18 13:37,30,payment_authorization,iOS
400270,4,2025-05-19 08:35,99,payment_authorization,iOS
400271,4,2025-05-26 18:39,38,payment_authorization,Android
400272,4,2025-05-26 21:58,55,payment_authorization,Android
400273,4,2025-05-30 08:10,65,payment_authorization,iOS
400274,4,2025-05-30 16:09,175,payment_authorization,Android
400275,4,2025-06-02 17:01,110,payment_authorization,Android
400276,4,2025-06-10 07:21,173,payment_authorization,iOS
400278,4,2025-06-12 08:48,35,check_balance,iOS
400277,4,2025-06-12 11:42,178,payment_authorization,Android
400279,4,2025-06-14 10:28,43,payment_authorization,iOS
400280,4,2025-06-14 13:38,16,check_balance,Android
400281,4,2025-06-17 13:19,179,payment_authorization,iOS
400282,4,2025-06-22 10:19,87,payment_authorization,iOS
400283,4,2025-06-25 16:20,81,payment_authorization,iOS
400284,4,2025-06-25 17:56,17,check_balance,iOS
400285,4,2025-06-25 19:42,44,payment_authorization,iOS
400286,4,2025-07-06 11:38,142,payment_authorization,iOS
400287,4,2025-07-08 13:49,160,payment_authorization,iOS
400288,4,2025-07-15 09:52,124,payment_authorization,Android
400289,4,2025-07-19 08:17,102,payment_authorization,Android
400290,4,2025-07-19 08:37,29,check_balance,iOS
400291,4,2025-07-19 19:28,149,payment_authorization,Android
400292,4,2025-07-21 09:43,119,payment_authorization,Android
400293,4,2025-07-22 11:46,147,payment_authorization,iOS
400294,4,2025-07-23 12:28,150,payment_authorization,iOS
400295,4,2025-07-26 10:58,180,payment_authorization,Android
400296,4,2025-08-07 09:08,57,payment_authorization,Android
400297,4,2025-08-10 18:38,74,payment_authorization,Android
400298,4,2025-08-17 17:27,39,payment_authorization,iOS
400299,4,2025-08-19 22:03,57,payment_authorization,Android
400301,4,2025-08-25 14:52,43,check_balance,iOS
400300,4,2025-08-25 16:31,103,payment_authorization,iOS
400302,4,2025-08-26 07:07,38,payment_authorization,iOS
400303,4,2025-08-26 11:18,77,payment_authorization,Android
400304,4,2025-08-26 17:52,40,check_balance,Android
400305,4,2025-08-28 20:01,142,payment_authorization,Android
400306,4,2025-08-29 19:12,55,payment_authorization,iOS
400308,4,2025-09-03 12:04,44,check_balance,iOS
400307,4,2025-09-03 12:42,129,payment_authorization,Android
400309,4,2025-09-03 15:31,44,payment_authorization,iOS
400310,4,2025-09-04 21:17,81,payment_authorization,Android
400312,4,2025-09-06 13:04,36,check_balance,iOS
400311,4,2025-09-06 16:09,90,payment_authorization,Android
400313,4,2025-09-12 18:04,39,payment_authorization,Android
400314,4,2025-09-25 21:15,44,payment_authorization,iOS
400315,4,2025-09-28 09:26,153,payment_authorization,iOS
400319,4,2025-10-01 08:15,54,check_balance,Android
400316,4,2025-10-01 14:23,168,payment_authorization,iOS
400318,4,2025-10-01 14:50,108,payment_authorization,iOS
400317,4,2025-10-01 19:39,41,check_balance,Android
400320,4,2025-10-02 09:00,101,payment_authorization,Android
400321,4,2025-10-04 18:18,34,payment_authorization,Android
400322,4,2025-10-05 10:23,43,payment_authorization,Android
400324,4,2025-10-05 21:08,141,payment_authorization,Android
400323,4,2025-10-05 22:01,48,check_balance,Android
400325,4,2025-10-07 17:22,148,payment_authorization,Android
400326,4,2025-10-08 09:33,90,payment_authorization,iOS
400327,4,2025-10-13 11:25,168,payment_authorization,Android
400328,4,2025-10-23 20:32,33,payment_authorization,iOS
400329,4,2025-10-24 08:47,34,payment_authorization,Android
400330,4,2025-10-24 13:30,50,check_balance,iOS
400331,4,2025-10-30 08:10,171,payment_authorization,Android
400332,4,2025-11-03 09:14,88,payment_authorization,iOS
400333,4,2025-11-03 11:07,51,check_balance,iOS
400335,4,2025-11-05 12:01,53,check_balance,Android
400334,4,2025-11-05 19:27,40,payment_authorization,iOS
400336,4,2025-11-10 08:19,49,payment_authorization,Android
400337,4,2025-11-10 11:13,30,check_balance,Android
400338,4,2025-11-12 14:16,36,payment_authorization,Android
400340,4,2025-11-18 12:59,19,check_balance,iOS
400339,4,2025-11-18 13:27,105,payment_authorization,iOS
400341,4,2025-11-22 10:40,126,payment_authorization,iOS
400342,4,2025-11-23 16:22,87,payment_authorization,Android
400343,4,2025-11-23 18:52,150,payment_authorization,Android
400344,4,2025-11-30 14:25,92,payment_authorization,Android
400345,4,2025-11-30 19:07,54,check_balance,iOS
500001,5,2024-01-08 13:13,28,check_balance,Android
500000,5,2024-01-08 21:49,40,payment_authorization,iOS
500002,5,2024-01-12 09:57,60,payment_authorization,Android
500003,5,2024-01-12 22:37,120,payment_authorization,iOS
500004,5,2024-01-14 14:33,146,payment_authorization,iOS
500005,5,2024-01-14 18:00,111,payment_authorization,iOS
500006,5,2024-01-18 14:47,180,payment_authorization,Android
500007,5,2024-01-19 11:34,77,payment_authorization,Android
500008,5,2024-01-19 18:56,15,check_balance,iOS
500009,5,2024-01-27 11:57,75,payment_authorization,iOS
500010,5,2024-01-30 20:40,153,payment_authorization,iOS
500012,5,2024-02-05 09:56,58,check_balance,Android
500011,5,2024-02-05 22:35,121,payment_authorization,Android
500013,5,2024-02-09 16:20,75,payment_authorization,Android
500014,5,2024-02-11 10:01,155,payment_authorization,Android
500016,5,2024-02-14 14:25,38,check_balance,Android
500015,5,2024-02-14 20:31,173,payment_authorization,Android
500017,5,2024-02-29 13:55,116,payment_authorization,iOS
500018,5,2024-03-02 19:56,114,payment_authorization,iOS
500019,5,2024-03-04 11:54,115,payment_authorization,Android
500020,5,2024-03-06 10:23,167,payment_authorization,iOS
500021,5,2024-03-06 20:58,125,payment_authorization,Android
500022,5,2024-03-09 22:46,164,payment_authorization,iOS
500023,5,2024-03-23 12:02,93,payment_authorization,iOS
500024,5,2024-03-23 21:50,34,check_balance,Android
500025,5,2024-04-02 09:46,159,payment_authorization,Android
500026,5,2024-04-02 09:47,47,check_balance,Android
500027,5,2024-04-05 19:53,161,payment_authorization,iOS
500028,5,2024-04-10 10:17,126,payment_authorization,Android
500029,5,2024-04-13 14:42,166,payment_authorization,iOS
500030,5,2024-04-14 18:04,87,payment_authorization,iOS
500031,5,2024-04-15 20:15,115,payment_authorization,iOS
500032,5,2024-04-20 10:41,93,payment_authorization,iOS
500033,5,2024-04-20 16:46,46,check_balance,iOS
500034,5,2024-04-25 22:41,68,payment_authorization,iOS
500035,5,2024-04-29 17:35,173,payment_authorization,Android
500036,5,2024-04-30 18:24,161,payment_authorization,iOS
500037,5,2024-04-30 20:38,163,payment_authorization,iOS
500038,5,2024-04-30 21:07,12,check_balance,Android
500039,5,2024-05-04 14:15,32,payment_authorization,Android
500040,5,2024-05-04 19:59,53,check_balance,Android
500041,5,2024-05-05 12:44,66,payment_authorization,Android
500044,5,2024-05-11 10:09,40,check_balance,iOS
500042,5,2024-05-11 19:15,94,payment_authorization,Android
500043,5,2024-05-11 21:09,164,payment_authorization,Android
500045,5,2024-05-16 16:58,147,payment_authorization,Android
500046,5,2024-05-16 17:10,14,check_balance,Android
500047,5,2024-05-17 15:47,100,payment_authorization,Android
500049,5,2024-05-19 09:46,23,check_balance,Android
500048,5,2024-05-19 18:39,95,payment_authorization,iOS
500050,5,2024-05-19 20:13,128,payment_authorization,Android
500052,5,2024-05-21 11:05,49,check_balance,iOS
500051,5,2024-05-21 21:20,83,payment_authorization,iOS
500053,5,2024-05-25 09:08,43,payment_authorization,iOS
500054,5,2024-05-29 07:32,60,payment_authorization,iOS
500055,5,2024-06-02 13:24,165,payment_authorization,iOS
500056,5,2024-06-04 16:15,141,payment_authorization,Android
500057,5,2024-06-12 16:07,75,payment_authorization,iOS
500058,5,2024-06-16 21:12,173,payment_authorization,iOS
500060,5,2024-06-17 13:06,33,check_balance,Android
500059,5,2024-06-17 15:32,122,payment_authorization,iOS
500061,5,2024-06-25 10:56,152,payment_authorization,Android
500063,5,2024-06-25 12:07,151,payment_authorization,iOS
500062,5,2024-06-25 12:40,13,check_balance,iOS
500064,5,2024-06-25 17:57,55,check_balance,iOS
500065,5,2024-06-29 12:17,44,payment_authorization,Android
500066,5,2024-06-29 17:04,34,payment_authorization,Android
500067,5,2024-06-30 15:35,162,payment_authorization,iOS
500071,5,2024-07-07 09:32,59,check_balance,iOS
500070,5,2024-07-07 11:21,54,check_balance,Android
500068,5,2024-07-07 11:42,69,payment_authorization,iOS
500072,5,2024-07-07 12:13,39,check_balance,Android
500069,5,2024-07-07 14:22,51,check_balance,Android
500073,5,2024-07-09 09:07,180,payment_authorization,Android
500078,5,2024-07-09 10:48,11,check_balance,Android
500081,5,2024-07-09 12:46,33,check_balance,Android
500075,5,2024-07-09 13:44,16,check_balance,Android
500074,5,2024-07-09 17:24,52,check_balance,iOS
500077,5,2024-07-09 18:04,71,payment_authorization,Android
500080,5,2024-07-09 19:25,40,check_balance,iOS
500079,5,2024-07-09 20:39,39,check_balance,Android
500076,5,2024-07-09 21:57,10,check_balance,iOS
500084,5,2024-07-13 17:01,20,check_balance,iOS
500083,5,2024-07-13 20:17,46,check_balance,Android
500082,5,2024-07-13 20:48,57,payment_authorization,Android
500085,5,2024-07-13 22:19,48,check_balance,iOS
500086,5,2024-07-15 08:16,109,payment_authorization,iOS
500088,5,2024-07-15 08:42,19,check_balance,iOS
500087,5,2024-07-15 15:25,20,check_balance,Android
500089,5,2024-07-15 22:11,29,check_balance,Android
500091,5,2024-07-17 15:10,32,check_balance,iOS
500092,5,2024-07-17 15:35,53,check_balance,Android
500090,5,2024-07-17 20:09,172,payment_authorization,Android
500093,5,2024-07-20 13:43,129,payment_authorization,iOS
500096,5,2024-07-20 17:25,44,check_balance,iOS
500095,5,2024-07-20 20:20,28,check_balance,Android
500094,5,2024-07-20 20:59,18,check_balance,Android
500097,5,2024-07-21 07:17,90,payment_authorization,Android
500100,5,2024-07-21 10:31,22,check_balance,iOS
500098,5,2024-07-21 13:32,10,check_balance,Android
500099,5,2024-07-21 22:04,51,check_balance,iOS
500101,5,2024-07-22 08:02,102,payment_authorization,Android
500103,5,2024-07-22 12:26,21,check_balance,iOS
500104,5,2024-07-22 14:43,43,check_balance,iOS
500102,5,2024-07-22 18:52,40,check_balance,iOS
500107,5,2024-08-02 08:31,51,check_balance,Android
500109,5,2024-08-02 14:16,57,check_balance,iOS
500108,5,2024-08-02 14:49,13,check_balance,Android
500106,5,2024-08-02 16:24,53,check_balance,Android
500105,5,2024-08-02 19:43,111,payment_authorization,iOS
500110,5,2024-08-03 14:16,166,payment_authorization,Android
500111,5,2024-08-03 20:11,37,check_balance,Android
500112,5,2024-08-03 21:43,15,check_balance,iOS
500113,5,2024-08-04 09:06,146,payment_authorization,Android
500114,5,2024-08-04 15:18,12,check_balance,iOS
500115,5,2024-08-04 21:31,39,check_balance,Android
500116,5,2024-08-06 07:12,168,payment_authorization,Android
500117,5,2024-08-06 12:22,36,check_balance,iOS
500118,5,2024-08-06 15:20,29,check_balance,iOS
500119,5,2024-08-10 12:15,51,payment_authorization,iOS
500121,5,2024-08-10 14:57,27,check_balance,Android
500120,5,2024-08-10 19:09,50,check_balance,Android
500122,5,2024-08-11 07:44,147,payment_authorization,iOS
500123,5,2024-08-11 13:23,12,check_balance,iOS
500124,5,2024-08-11 17:46,50,check_balance,iOS
500126,5,2024-08-11 19:16,56,check_balance,iOS
500125,5,2024-08-11 21:32,132,payment_authorization,iOS
500127,5,2024-08-11 21:58,37,check_balance,iOS
500131,5,2024-08-21 12:32,52,check_balance,iOS
500130,5,2024-08-21 12:47,54,check_balance,iOS
500129,5,2024-08-21 15:13,58,check_balance,Android
500132,5,2024-08-21 17:25,21,check_balance,Android
500128,5,2024-08-21 18:27,42,payment_authorization,Android
500133,5,2024-08-24 09:08,98,payment_authorization,Android
500136,5,2024-08-24 11:04,49,check_balance,Android
500135,5,2024-08-24 11:14,11,check_balance,Android
500137,5,2024-08-24 19:45,48,check_balance,Android
500134,5,2024-08-24 20:40,30,check_balance,iOS
500138,5,2024-08-25 11:18,117,payment_authorization,Android
500141,5,2024-08-25 11:34,54,check_balance,iOS
500139,5,2024-08-25 13:52,38,check_balance,iOS
500140,5,2024-08-25 15:54,57,check_balance,Android
500142,5,2024-08-27 09:32,173,payment_authorization,Android
500143,5,2024-08-27 11:47,43,check_balance,Android
500144,5,2024-08-27 12:18,58,check_balance,Android
500145,5,2024-08-27 13:44,174,payment_authorization,Android
500148,5,2024-08-27 14:58,44,check_balance,iOS
500147,5,2024-08-27 16:47,41,check_balance,iOS
500146,5,2024-08-27 20:01,58,check_balance,Android
500151,5,2024-08-30 16:26,32,check_balance,iOS
500149,5,2024-08-30 21:04,176,payment_authorization,Android
500150,5,2024-08-30 21:10,59,check_balance,Android
500154,5,2024-09-05 12:52,38,check_balance,iOS
500152,5,2024-09-05 17:21,167,payment_authorization,Android
500153,5,2024-09-05 21:25,41,check_balance,Android
500155,5,2024-09-08 13:13,74,payment_authorization,iOS
500157,5,2024-09-08 14:12,50,check_balance,iOS
500158,5,2024-09-08 17:14,18,check_balance,iOS
500156,5,2024-09-08 17:41,36,check_balance,Android
500160,5,2024-09-10 09:23,11,check_balance,Android
500163,5,2024-09-10 10:30,55,check_balance,iOS
