client_id,balance_mean,balance_min,balance_max,balance_last,balance_trend,balance_drop_pct,balance_mean_recent,balance_change_3m,monthly_spend_mean,monthly_spend_recent,burn_rate_ratio,burn_acceleration,tx_count_mean_monthly,tx_count_recent,balance_std,spend_std,cv_balance,monthly_spend_std,failed_tx_rate,failed_tx_rate_recent,spend_repair_total,spend_repair_recent,spend_repair_share,spike_repair,spend_electronics_total,spend_electronics_recent,spend_electronics_share,spike_electronics,spend_clothing_total,spend_clothing_recent,spend_clothing_share,spike_clothing,spend_travel_total,spend_travel_recent,spend_travel_share,spike_travel,max_single_trigger_tx,dominant_trigger_mcc,zero_day_count,zero_day_rate,zero_day_count_recent,consecutive_zero_max,balance_check_freq,balance_check_spike,high_amount_tx_share,failed_spike,urgency_score,has_prior_credit,prior_credit_approved,prior_credit_closed,payments_on_time_rate,payments_late_rate,payments_missed_rate,avg_days_late,max_days_late,credit_score,credit_utilization,dti_ratio,payment_history_pts,dti_pts,payments_on_time,payments_late,payments_missed,total_sessions,total_balance_checks,avg_session_duration_sec,balance_check_ratio,sessions_per_month,sessions_last_3m,balance_checks_last_3m,check_ratio_last_3m,age,monthly_salary,employment_type_enc,is_employed,dependants,account_age_years,marital_encoded,target_share_p4,will_seek_loan
29,187623.48484848486,11569,405378,101805,-0.0022545273836374583,0.7488640232079689,199452.65217391305,11829.167325428192,141004.7619047619,132800.0,1.0846520146520147,0.9418121643983656,7.857142857142857,23,105025.9573103841,18627.504307853742,0.6463351084548443,49510.40775625339,0.19117647058823528,0.08,119700,0.0,0.04042416669480936,0.0,364800,108400.0,0.12319746040322853,2.2085548884133024,585700.0,17800.0,0.1977981155651616,0.22588038683674427,433200,87600.0,0.1462969842288339,1.5029668535638396,88800,5680,30,0.14705882352941177,0,9,0.2300469483568075,0.18899733806566105,0.20606060606060606,0.4184615384615385,0.24641755862004452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,351,147,73.83475783475784,0.4188034188034188,16.714285714285715,29,4,0.13793103448275862,22,130000,2,0,0,4.769336071184121,0,0.9416184971098266,1
30,3958955.1746031744,1745175,6528575,6383890,0.07425766712466296,0.022161804069034972,5989760.538461538,2030805.3638583636,240257.14285714287,148066.66666666666,0.5111854103343465,0.6162841400087208,9.0,26,1212812.1728331863,34752.6943015089,0.30685415476756617,211044.34029707735,0.04060913705583756,0.037037037037037035,272800,85200.0,0.054069052998771155,3.5474172818510596,343100,102600.0,0.06800253696436358,3.396594416640607,394900.0,56800.0,0.07826931462322115,1.6337223507874887,2633000,0.0,0.5218614976017759,0.0,167900,3001,0,0.0,0,0,0.17996870109546165,0.48317580340264654,0.2804232804232804,0.9120370370370371,0.3971735165732061,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666,0.0,25.5,50.0,805.0,0.0,0.0,80.0,110.0,10.0,2.0,0.0,312,115,78.7948717948718,0.3685897435897436,14.857142857142858,35,8,0.22857142857142856,58,470000,0,1,2,7.2498288843258045,1,0.0,0
31,168299.65753424657,10377,525797,12018,-0.006190203446913841,0.9771432701213586,83963.35294117648,-84336.30459307009,140004.7619047619,114633.33333333333,1.1667063492063492,0.818781674092718,6.9523809523809526,17,140539.79799680106,26892.330988544094,1.0339845636551592,61911.92515332145,0.24352331606217617,0.34615384615384615,496900,0.0,0.16900785687561648,0.0,348100,0.0,0.11839733342403319,0.0,382100.0,28800.0,0.12996156593313152,0.6443849317133648,503900,175600.0,0.17138872827454849,2.979271481802222,96500,3001,19,0.09844559585492228,9,9,0.2269170579029734,0.6227136431784107,0.22602739726027396,1.4214402618657938,0.5570163990502252,1.0,1.0,1.0,0.8333333333333334,0.08333333333333333,0.08333333333333333,47.0,47.0,775.0,0.001,0.0,50.0,110.0,10.0,1.0,1.0,338,145,78.13905325443787,0.4289940828402367,16.095238095238095,39,13,0.3333333333333333,70,120000,3,0,1,6.349075975359343,1,0.8508544795442776,1
32,2015371.6308411215,925462,3633294,3469284,0.04046044637455491,0.045140855653299734,3296204.7586206896,1280833.127779568,252052.38095238095,210300.0,0.6632957393483709,0.8343503806842871,10.19047619047619,29,745211.8341083933,26634.3708683887,0.3692421601118436,209981.69353314498,0.013824884792626729,0.0,2377600,0.0,0.44918856624662296,0.0,342000,76500.0,0.06461241994294459,1.87665698959715,248400.0,22900.0,0.046929020800665015,0.7734521702886427,742000,283200.0,0.14018250174755814,3.2021296748452026,117300,5211,0,0.0,0,0,0.2519561815336463,0.38826627059141244,0.2757009345794392,0.0,0.3040137832133835,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,7.0,20.0,788.0,0.0,0.0,83.0,110.0,8.0,4.0,0.0,378,161,75.55820105820106,0.42592592592592593,18.0,38,9,0.23684210526315788,46,380000,0,1,1,4.372347707049966,0,0.9895764757515909,1
33,6201075.852040816,3000811,10183318,9620915,0.11924717235097147,0.05522787366553809,9429622.75862069,3228546.9065798745,233819.04761904763,168933.33333333334,0.4102088554720134,0.7224960286750031,9.333333333333334,29,1944746.3623523717,30087.767923912474,0.31318234416474905,215242.53208659208,0.02,0.0,500100,172700.0,0.10184921184473138,3.345785223381527,2307200,42800.0,0.4698790273308623,0.17973021826871605,154300.0,13100.0,0.03142438189890432,0.8225606796178583,292300,48200.0,0.05952914341574681,1.5976468910939854,166600,1021,0,0.0,0,0,0.2190923317683881,0.44650621118012424,0.27040816326530615,0.0,0.32463731302344334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,340,140,77.15588235294118,0.4117647058823529,16.19047619047619,38,9,0.23684210526315788,54,570000,1,0,2,5.842573579739904,1,0.946067599639905,1
34,411732.61413043475,15496,829572,363188,-0.006739585830420672,0.5621983384202939,433071.0909090909,21338.476778656128,178452.38095238095,149133.33333333334,1.0497198879551821,0.8357038025350234,8.761904761904763,22,215423.5389216416,24204.54587399106,0.5536770737150962,102302.48588889527,0.10679611650485436,0.043478260869565216,1336800,39000.0,0.35671781187458307,0.2443677172476282,246100,0.0,0.0656704469646431,0.0,248400.0,29900.0,0.06628418945963976,1.0082431000513252,355200,156800.0,0.09478318879252835,3.697590080021908,126500,5211,0,0.0,0,0,0.25039123630672927,0.5209239130434782,0.266304347826087,0.4071146245059289,0.4508666302788643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,366,160,73.9207650273224,0.4371584699453552,17.428571428571427,35,12,0.34285714285714286,31,170000,1,0,3,5.002053388090349,1,0.8449053201082056,1
35,6878452.509708738,2860447,11249716,10626961,0.14033146815554312,0.05535739746674494,10327751.852941176,3449299.343232438,248057.14285714287,161900.0,0.38162637362637364,0.6526721953466943,9.80952380952381,34,2329093.4436691613,26892.91577458767,0.33879314551938067,226080.9336751522,0.03286384976525822,0.08108108108108109,2384600,33200.0,0.4577670275666129,0.14932257567694127,454900,0.0,0.08732626890885356,0.0,234500.0,41300.0,0.045016509252860326,1.888905073151844,364600,76100.0,0.06999155340551333,2.238571245125679,119100,5211,0,0.0,0,0,0.24726134585289514,0.48355806274078156,0.2669902912621359,2.467181467181467,0.46426847364787804,1.0,1.0,1.0,0.6666666666666666,0.25,0.08333333333333333,20.0,55.0,765.0,0.0,0.0,40.0,110.0,8.0,3.0,1.0,371,158,75.24528301886792,0.42587601078167114,17.666666666666668,48,11,0.22916666666666666,22,650000,0,1,0,5.292265571526352,1,0.11454717576522562,0
36,1802283.707920792,988183,3169821,2840896,0.02292153546015769,0.10376768909033034,2828761.1071428573,1026477.3992220652,232252.38095238095,168066.66666666666,0.7257886904761904,0.7236380784450412,9.619047619047619,28,544534.6612837404,25105.020062247546,0.2989999276108312,166217.30541386965,0.04716981132075472,0.125,1966300,24700.0,0.40315338404445084,0.12151329634608928,520200,80600.0,0.10665737190658767,1.4987918478246778,334000.0,82900.0,0.06848051175855493,2.400958713275551,357300,91600.0,0.0732577450638673,2.4799280779765116,120000,5211,0,0.0,0,0,0.24100156494522693,0.7216261998870694,0.29207920792079206,2.65,0.6235292295162536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,366,154,76.5464480874317,0.4207650273224044,17.428571428571427,48,16,0.3333333333333333,57,320000,1,0,1,2.784394250513347,1,0.8486872622692272,1
37,2710215.2613636362,1256830,4610740,4307049,0.03537240031128775,0.06586599981781666,4262657.28,1552442.018636364,256776.19047619047,112633.33333333333,0.6419404761904762,0.43864399235947554,8.380952380952381,25,846409.7603432823,41082.346637873714,0.3123372137826182,341031.8268208437,0.043478260869565216,0.0,94500,29200.0,0.0175249893366467,4.931021513205591,334900,0.0,0.062107078612095024,0.0,156000.0,3400.0,0.028930141127162808,0.3478084852899887,3204200,0.0,0.5942176807670196,0.0,179100,3001,0,0.0,0,0,0.20187793427230047,0.1615267947421638,0.2897727272727273,0.0,0.22384173311242886,1.0,1.0,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,-23.5,53.0,650.0,0.0,0.381,0.0,45.0,6.0,10.0,2.0,313,129,73.59424920127796,0.41214057507987223,14.904761904761905,28,3,0.10714285714285714,39,400000,1,0,0,5.065023956194388,1,0.0283363802559415,0
38,4271375.875706214,2293775,6554919,6081612,0.07131139559841905,0.0722063842436497,6172465.387096774,1901089.5113905594,222047.61904761905,259266.66666666666,0.5286848072562358,1.1676174136821789,8.428571428571429,31,1236603.9167247105,25721.53060745436,0.2884820083848595,177543.18803898848,0.03804347826086957,0.08823529411764706,1941700,16600.0,0.4164057473729359,0.051253488932386786,512300,251200.0,0.10986489384516405,2.939630575123748,208100.0,21800.0,0.0446279219386661,0.628032169493448,449900,178500.0,0.09648295088998499,2.378590631065639,111500,5211,0,0.0,0,0,0.2112676056338028,0.8746376811594202,0.288135593220339,2.319327731092437,0.6655195297169961,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,12.5,40.0,795.0,0.0,0.0,70.0,110.0,8.0,4.0,0.0,319,135,73.68025078369907,0.4231974921630094,15.19047619047619,51,17,0.3333333333333333,31,420000,0,1,1,7.025325119780972,1,0.9802377414561664,1
39,7259888.341708543,2990481,12653003,12545161,0.16713449164647334,0.008523035993905952,11766503.0,4506614.658291457,232419.04761904763,180833.33333333334,0.3320272108843538,0.7780486805441731,9.476190476190476,29,2717157.554301851,24738.557043487606,0.37151392354422286,176213.88316204722,0.03398058252427184,0.06451612903225806,2196500,40000.0,0.4500286838223242,0.16384004296739366,371700,0.0,0.07615554827077528,0.0,244000.0,29800.0,0.04999180462219308,1.0987976127521342,533400,169300.0,0.10928536305523685,2.8555858167498647,127000,5211,0,0.0,0,0,0.24256651017214398,0.49291725105189343,0.32663316582914576,1.8986175115207373,0.5142178481801913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,361,155,73.57894736842105,0.4293628808864266,17.19047619047619,42,11,0.2619047619047619,58,700000,0,1,3,7.6796714579055445,1,0.0,0
40,5447703.295566502,2719544,8805108,8565734,0.09756601059009137,0.027185810781650832,8102253.25,2654549.954433498,251166.66666666666,162100.0,0.45666666666666667,0.6453881884538819,9.666666666666666,28,1611735.8582384516,31159.97133504781,0.29550241402647276,236152.14446058567,0.04245283018867924,0.034482758620689655,192800,43500.0,0.03655322779410371,2.4471424713498404,2563400,65900.0,0.4859986728599867,0.27883421365288763,396100.0,170100.0,0.07509716560811451,4.657753472669446,558000,0.0,0.10579201820077733,0.0,146200,1021,0,0.0,0,0,0.26604068857589985,0.6537084398976982,0.2955665024630542,0.8122605363984675,0.49091702421673133,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666,0.0,4.0,5.0,805.0,0.0,0.0,100.0,110.0,10.0,2.0,0.0,382,170,75.27748691099477,0.44502617801047123,18.19047619047619,45,16,0.35555555555555557,23,550000,0,1,2,3.2114989733059547,2,0.9583333333333334,1
41,1375621.6368421053,592858,1972402,1857393,0.004697892141301407,0.05830910737263499,1781018.7916666667,405397.15482456144,213076.19047619047,136766.66666666666,0.8523047619047619,0.6418674294909041,9.047619047619047,24,288019.54500572046,26351.631128347715,0.20878659375644906,160691.32492067487,0.02564102564102564,0.07692307692307693,329100,57500.0,0.07354847360657936,1.9054285304428882,1705100,31400.0,0.3810619943682117,0.20083180659738323,245900.0,30600.0,0.05495463281634112,1.3571117137531263,637300,40400.0,0.14242613864926473,0.691337552759882,125400,1021,0,0.0,0,0,0.22535211267605634,0.7235054347826086,0.2578947368421053,3.0000000000000004,0.5884299824991395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,339,144,78.73746312684366,0.4247787610619469,16.142857142857142,41,15,0.36585365853658536,51,250000,0,1,1,4.829568788501026,1,0.9395849088311906,1
42,5760282.108695652,2416350,9610106,9164964,0.12680043985191125,0.046320196676290566,8996564.307692308,3236282.1989966556,221252.38095238095,145166.66666666666,0.3881620718462824,0.656113466629361,8.761904761904763,26,2019233.0388794707,25809.631830735118,0.3498176779863826,160954.25008072206,0.031578947368421054,0.0,1997100,33700.0,0.42982588296063534,0.18003178086986177,470600,73100.0,0.1012848933560037,1.6572367005405806,181100.0,0.0,0.038977250715623184,0.0,632400,79300.0,0.13610830122893486,1.3378284101315054,112400,5211,0,0.0,0,0,0.2081377151799687,0.5222294867603792,0.28804347826086957,0.0,0.38190124454835267,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,34.0,42.0,748.0,0.0,0.0,23.0,110.0,8.0,4.0,0.0,323,133,75.76160990712074,0.4117647058823529,15.380952380952381,36,10,0.2777777777777778,56,570000,0,1,2,5.232032854209446,1,0.9863435671013451,1
43,4275435.969230769,2373667,6507593,6170896,0.06211504295577748,0.051739099233772,6059784.142857143,1784348.1736263735,228257.14285714287,107200.0,0.5308305647840532,0.4696457629240205,9.285714285714286,28,1059573.4363054754,28830.105464505807,0.24744385595011129,233790.51215014816,0.029850746268656716,0.034482758620689655,245200,0.0,0.051153669629073306,0.0,2409600,0.0,0.5026912004005507,0.0,214800.0,13700.0,0.04481161597196145,0.9506352664054032,406600,17100.0,0.08482496766387115,0.6268395173664388,148200,1021,0,0.0,0,0,0.20657276995305165,0.42094861660079047,0.28717948717948716,1.1551724137931034,0.39536381647662033,1.0,1.0,0.0,0.6666666666666666,0.2777777777777778,0.05555555555555555,-68.8,0.0,685.0,0.0,0.288,50.0,70.0,12.0,5.0,1.0,333,132,78.7897897897898,0.3963963963963964,15.857142857142858,37,8,0.21621621621621623,29,430000,0,1,2,2.532511978097194,0,0.16437364228819695,0
44,6561851.523560209,3212509,10641764,10241259,0.12534709073883973,0.03763520784712008,10009965.9,3448114.376439791,241347.61904761905,153833.33333333334,0.4090637610976594,0.637393208768226,9.095238095238095,30,2054247.9242575893,31969.867762881328,0.3121035732026016,215985.61206489571,0.04975124378109453,0.0625,428700,0.0,0.08458457470946866,0.0,370200,65800.0,0.07304224296115068,1.9520012315090727,137000.0,17200.0,0.02703075982084723,1.3787911523040546,2634900,59700.0,0.5198784602332143,0.2488288897504524,174300,3001,0,0.0,0,0,0.2269170579029734,0.7185157421289355,0.2617801047120419,1.2562499999999999,0.49824031381144773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,346,145,74.98843930635839,0.4190751445086705,16.476190476190474,47,15,0.3191489361702128,41,590000,0,1,3,3.299110198494182,0,0.9868597479216948,1
45,6442977.126984127,3000609,10682381,10149696,0.1281908807404133,0.04986575558389089,9965048.952380951,3522071.8253968246,226780.95238095237,129866.66666666667,0.3843744955609362,0.5726524441458088,9.0,21,2022042.4253441438,25556.39439831801,0.31603340941633146,205153.74873262155,0.02577319587628866,0.0,2059000,0.0,0.4323450361162439,0.0,395000,81000.0,0.0829413740970939,2.506656616328334,374500.0,52400.0,0.07863682177053587,1.7103554910997003,400600,59100.0,0.0841172518058122,1.8033642554648521,109700,5211,0,0.0,0,0,0.20500782472613457,0.26510122801194824,0.328042328042328,0.0,0.3210916368053261,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,110.0,110.0,12.0,0.0,0.0,325,131,75.55076923076923,0.40307692307692305,15.476190476190476,26,5,0.19230769230769232,49,590000,0,1,1,6.973305954825462,0,0.283365840066871,0
46,4820858.906735751,1828266,7915057,7788680,0.10560625470695115,0.015966656967852537,7370458.428571428,2549599.5218356773,184014.2857142857,140866.66666666666,0.38336309523809525,0.7655202753409414,9.19047619047619,28,1705245.8708933673,18500.54768018402,0.3548233930255774,74321.27074878555,0.05853658536585366,0.06666666666666667,197300,0.0,0.051057112543022025,0.0,479500,0.0,0.12408456900344177,0.0,1114200.0,39600.0,0.2883316512693114,0.3249925264555827,485600,151500.0,0.12566312139326657,2.8528260860243053,95800,5680,0,0.0,0,0,0.19874804381846636,0.5469017459774049,0.21243523316062177,1.1388888888888888,0.3430988529300642,1.0,1.0,1.0,0.5833333333333334,0.4166666666666667,0.0,21.6,50.0,730.0,0.0,0.0,45.0,110.0,7.0,5.0,0.0,332,127,78.394578313253,0.3825301204819277,15.80952380952381,40,10,0.25,33,480000,0,1,1,2.324435318275154,0,0.0,0
47,910532.9117647059,45083,1719015,987223,-0.013841714513465333,0.4257042550530391,954299.8260869565,43766.91432225064,232423.80952380953,129800.0,1.0105383022774328,0.558462578622795,8.095238095238095,23,411087.29775049834,36529.909167794074,0.4574715471217483,232096.11996920995,0.08108108108108109,0.041666666666666664,353000,54400.0,0.07232272736585466,1.9316487484922689,446400,54200.0,0.09145854248191931,1.5218752818875836,291400.0,0.0,0.05970210412014178,0.0,2422400,36900.0,0.49630191153270914,0.1909345276138679,179900,3001,0,0.0,0,0,0.19561815336463223,0.5556521739130434,0.2411764705882353,0.5138888888888888,0.41671272222567846,1.0,1.0,0.0,0.5,0.4444444444444444,0.05555555555555555,-38.25,24.0,638.0,0.0,0.375,28.0,45.0,9.0,8.0,1.0,310,125,76.25483870967741,0.4032258064516129,14.761904761904763,34,10,0.29411764705882354,46,230000,0,1,2,2.2039698836413417,1,0.9806794746553783,1
48,2813221.6736842105,1336458,5270667,5135502,0.0529543157859633,0.02564476184892728,4822520.538461538,2009298.8647773275,268376.1904761905,166000.0,0.5963915343915344,0.6185347504391491,9.047619047619047,26,1037687.4434817703,34504.39534996813,0.3643145388466125,283785.7218127119,0.04040404040404041,0.10344827586206896,153200,21300.0,0.027182881172483544,1.5734566202145397,481700,72100.0,0.08546993381713656,1.6939186682374088,217800.0,0.0,0.03864511435618091,0.0,3125500,123500.0,0.5545698113877109,0.4471789895142882,159200,3001,0,0.0,0,0,0.24569640062597808,0.8405566325117696,0.28421052631578947,2.560344827586207,0.6500433007146666,1.0,1.0,1.0,0.8333333333333334,0.08333333333333333,0.08333333333333333,3.0,3.0,775.0,0.0,0.0,70.0,110.0,10.0,1.0,1.0,355,157,75.25352112676056,0.4422535211267606,16.904761904761905,48,19,0.3958333333333333,34,450000,0,1,1,3.189596167008898,1,0.9291882556131261,1
49,5285148.378787879,2238742,9269086,8826195,0.11427791898667812,0.04778151804827358,8513339.481481481,3228191.1026936024,251314.2857142857,122933.33333333333,0.425956416464891,0.4891617401849325,9.428571428571429,27,1887152.0465159724,32333.142373876104,0.357271454357096,276425.48957307515,0.029411764705882353,0.06896551724137931,391000,79700.0,0.07408670607852054,2.916937492718487,2866100,41900.0,0.5430688191602243,0.20920316110511983,138500.0,5700.0,0.02624298923753221,0.5889394425867484,326500,68200.0,0.061865241776565105,2.9891433829513705,146900,1021,0,0.0,0,0,0.21283255086071987,0.4085677749360614,0.29797979797979796,2.3448275862068964,0.46553949012645546,1.0,1.0,1.0,0.9166666666666666,0.08333333333333333,0.0,8.0,8.0,783.0,0.0,0.0,98.0,110.0,11.0,1.0,0.0,340,136,77.91470588235295,0.4,16.19047619047619,37,8,0.21621621621621623,37,590000,0,1,1,2.439425051334702,1,0.23481687528975428,0
50,2476757.2430939227,1262431,3890458,3506646,0.02784341725009137,0.09865470852017937,3572890.970588235,1096133.7274943125,238133.33333333334,181100.0,0.7216161616161616,0.760498320268757,8.619047619047619,34,646300.8733133617,34474.867726353456,0.2614251906373533,236330.21883232228,0.06217616580310881,0.02857142857142857,243000,77100.0,0.048592225243960965,2.920437291085797,391300,61200.0,0.07824748040313549,1.4395983993662267,237100.0,20900.0,0.0474124140137578,0.8113617183770735,2721400,71200.0,0.544192929131339,0.24081713985548767,163000,3001,0,0.0,0,0,0.19405320813771518,0.39209326788218796,0.27624309392265195,0.4595238095238095,0.33839059677972483,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,-53.333333333333336,4.0,730.0,0.0,0.343,80.0,45.0,12.0,6.0,0.0,317,124,78.4384858044164,0.3911671924290221,15.095238095238095,42,7,0.16666666666666666,34,330000,0,1,0,5.670088980150582,0,0.0,0
51,820607.9371727749,43880,1610785,642615,-0.013888625223163108,0.6010547652231676,832675.3,12067.362827225123,223595.2380952381,242633.33333333334,1.0647392290249433,1.0851453519327015,9.095238095238095,30,430409.8586185804,29398.801803908802,0.5222153869417802,209783.6968789293,0.03535353535353535,0.0625,348600,104900.0,0.07424129485677776,1.9411461322297414,1989900,53000.0,0.423788733894154,0.1718124944211847,321100.0,204800.0,0.06838462357576403,4.114336156164654,263000,123600.0,0.05601107443296773,3.0316066271168114,141000,1021,0,0.0,0,0,0.20187793427230047,0.4845803842264914,0.3036649214659686,1.767857142857143,0.5621601221031054,1.0,1.0,0.0,0.5555555555555556,0.3888888888888889,0.05555555555555555,-44.57142857142857,43.0,630.0,0.0,0.366,20.0,45.0,10.0,7.0,1.0,327,129,78.27522935779817,0.3944954128440367,15.571428571428571,41,9,0.21951219512195122,33,210000,0,1,0,1.757700205338809,3,0.9905713323605343,1
52,6381420.691891892,2020158,11792603,11379310,0.17318441804167548,0.03504680010002881,10889957.272727273,4508536.5808353815,188700.0,133100.0,0.2859090909090909,0.7053524112347642,8.80952380952381,22,2744782.226906073,20439.147480967586,0.4221034466118461,115253.04334376597,0.075,0.12,227800,0.0,0.057486057486057486,0.0,438800,0.0,0.11073258132081662,0.0,1286100.0,0.0,0.324551442198501,0.0,456000,143200.0,0.11507305624952684,3.116521017042983,84400,5680,0,0.0,0,0,0.22065727699530516,0.6896392229417206,0.25405405405405407,1.6,0.49188224375377576,1.0,1.0,1.0,0.6666666666666666,0.25,0.08333333333333333,12.666666666666666,21.0,751.0,0.0,0.0,46.0,110.0,8.0,3.0,1.0,341,141,77.22873900293256,0.41348973607038125,16.238095238095237,39,14,0.358974358974359,52,660000,0,1,0,3.9260780287474333,0,0.9698561315368806,1
53,2999375.8062827224,1803436,4453010,4391789,0.03568458262061029,0.013748228726187455,4118103.5555555555,1118727.749272833,238295.2380952381,144433.33333333334,0.6619312169312169,0.6061108668718277,9.095238095238095,27,681073.2223288877,29339.86965280829,0.2256913489519695,227108.35404315375,0.04975124378109453,0.12903225806451613,251200,0.0,0.050197833819591545,0.0,2335900,24600.0,0.46678789816554095,0.12162611368502198,385700.0,25500.0,0.07707525678430119,0.7635482939265207,379700,74900.0,0.07587626393829183,2.2781755684170353,133700,1021,0,0.0,0,0,0.23630672926447574,0.643967751223726,0.2670157068062827,2.593548387096774,0.5371796583906223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,352,151,74.71875,0.4289772727272727,16.761904761904763,45,14,0.3111111111111111,25,360000,0,1,0,4.339493497604381,0,0.9860754070265638,1
54,4445286.24742268,1948380,7669187,7566270,0.09518014048713333,0.013419544992187568,7132357.8125,2687071.5650773197,247585.7142857143,185433.33333333334,0.4761263736263736,0.7489662069894024,9.238095238095237,32,1621996.4778982867,35094.009403599084,0.3666277559350817,245803.07216492287,0.03482587064676617,0.0,241900,68400.0,0.0465254938164753,2.6427498107476035,509300,179900.0,0.09795549400880887,3.3013631868775914,204600.0,0.0,0.039351451156886506,0.0,2582200,0.0,0.496643778970246,0.0,190300,3001,0,0.0,0,0,0.22065727699530516,0.44333950046253473,0.30412371134020616,0.0,0.3633233496065791,1.0,1.0,1.0,0.75,0.16666666666666666,0.08333333333333333,31.0,50.0,763.0,0.0,0.0,38.0,110.0,9.0,2.0,1.0,342,141,77.3625730994152,0.41228070175438597,16.285714285714285,41,9,0.21951219512195122,59,520000,0,1,1,7.0718685831622174,2,0.09179357021996616,0
55,428506.97872340423,12613,1076938,241273,-0.016465558129745695,0.7759638902146642,243828.11111111112,-184678.8676122931,224504.7619047619,161900.0,1.1225238095238095,0.721142832902049,8.952380952380953,27,344670.02080295415,30057.951088428108,0.8498304985762435,151296.97774969097,0.09615384615384616,0.1,231200,0.0,0.049039154965426546,0.0,523800,78200.0,0.1111016841301489,1.449165570206729,443100.0,108500.0,0.09398464344801255,2.376866209288657,1861400,0.0,0.39481610316887966,0.0,174800,3001,11,0.052884615384615384,0,6,0.24413145539906103,0.48975752508361203,0.28191489361702127,1.04,0.5235044436623137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,364,156,77.56043956043956,0.42857142857142855,17.333333333333332,41,11,0.2682926829268293,26,200000,0,1,1,3.164955509924709,1,0.8823434473854099,1
56,3303754.586956522,1436193,5663990,5331505,0.07183269205250398,0.058701551379857664,5253889.52,1950134.9330434776,205771.42857142858,175933.33333333334,0.5018815331010453,0.8549939831528279,8.761904761904763,25,1161184.721085204,19570.64542382414,0.3471089337261794,109046.642052184,0.05641025641025641,0.07407407407407407,343500,0.0,0.07949180783115802,0.0,530400,118800.0,0.12274368231046931,1.8337828500100306,1271700.0,0.0,0.2942932518744793,0.0,565000,111500.0,0.13075071739331667,1.6157025153668425,84500,5680,0,0.0,0,0,0.2269170579029734,0.7185157421289355,0.28804347826086957,1.3131313131313131,0.5405929477491301,1.0,1.0,1.0,0.75,0.16666666666666666,0.08333333333333333,16.0,19.0,756.0,0.0,0.0,51.0,110.0,9.0,2.0,1.0,340,145,71.81470588235294,0.4264705882352941,16.19047619047619,42,15,0.35714285714285715,38,410000,0,1,0,2.9787816563997263,1,0.9424993080542485,1
57,3386190.314009662,1638500,5004196,4909434,0.05494319738781197,0.018936508482081837,4718061.25,1331870.9359903382,228128.57142857142,197600.0,0.6003383458646616,0.8661782203018349,9.857142857142858,32,909911.1139499402,23301.33814163874,0.26878366862640457,117335.33203113692,0.04608294930875576,0.030303030303030304,1645300,21100.0,0.3434362410503684,0.10364017514249277,296700,0.0,0.06193249420752708,0.0,278300.0,9700.0,0.05809171937295176,0.2816756522030081,695300,237200.0,0.14513536643914252,2.7569775898441296,110000,5211,0,0.0,0,0,0.2190923317683881,0.6945652173913044,0.2995169082125604,0.6575757575757576,0.5056222277419997,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,110.0,110.0,12.0,0.0,0.0,357,140,80.406162464986,0.39215686274509803,17.0,47,14,0.2978723404255319,58,380000,1,0,1,6.351813826146475,1,0.24421919543870763,0
